benchmark_id,strategy,query,difficulty,precision_at_k,recall_at_k,hit,reciprocal_rank,latency_ms,predicted_intent,expected_intent,intent_correct,predicted_category,expected_category,category_correct,relevant_note_ids,retrieved_note_ids,error
37,semantic,Message to send to Siddhant about backend,medium,0.6,1.0,True,1.0,44.85,,communication,,,Things to Tell Sid,,"56,57,54","56,423,54,55,57",
38,semantic,Study schedule for finals,easy,0.0,0.0,False,0.0,44.76,,study,,,Study Tasks,,"58,59,60,61","198,617,434,601,448",
39,semantic,Sprint planning meeting summary,easy,0.2,0.5,True,1.0,55.05,,meeting,,,Meetings,,"107,106","107,294,466,498,263",
40,semantic,Timeline for the beta launch,medium,0.0,0.0,False,0.0,46.78,,todo,,,To Do,,"89,91","498,466,620,233,553",
41,semantic,Don't forget to buy milk,easy,0.2,1.0,True,1.0,41.25,,todo,,,To Do,,76,"76,322,475,84,286",
42,semantic,How does Redis eviction work?,easy,0.4,0.6667,True,1.0,37.11,,question,,,Questions,,"103,73,61","103,73,673,643,773",
43,semantic,Ideas for improving KnowledgeVault,medium,0.6,0.6,True,1.0,35.28,,idea,,,Ideas,,"86,87,88,89,90","90,125,89,638,88",
44,semantic,Docker commands cheat sheet,easy,0.4,1.0,True,1.0,36.72,,reference,,,Reference Notes,,"72,75","72,75,688,355,788",
45,semantic,Tell Sid about the hackathon,easy,0.4,1.0,True,1.0,42.33,,communication,,,Things to Tell Sid,,"55,54","55,57,54,423,448",
46,semantic,System design interview study,medium,0.4,0.5,True,1.0,34.9,,study,,,Study Tasks,,"70,99,59,60","70,99,360,309,106",
47,semantic,Weekly sync notes,easy,0.0,0.0,False,0.0,42.11,,meeting,,,Meetings,,"106,107","620,372,87,203,631",
48,semantic,Budget and monthly expenses,medium,0.2,0.5,True,1.0,45.05,,todo,,,To Do,,"82,77","82,216,535,281,606",
49,semantic,Health checkup and appointments,easy,0.2,0.3333,True,1.0,41.87,,todo,,,To Do,,"78,79,80","79,601,559,109,475",
50,semantic,What are PostgreSQL index types?,easy,0.2,0.3333,True,1.0,40.17,,question,,,Questions,,"104,74,58","104,417,831,731,931",
1,intent,What startup ideas do I have?,easy,0.2,0.3333,True,1.0,128.19,idea,idea,True,Ideas - AI,Ideas,True,"85,86,87","85,178",
2,intent,Show my AI research reading goals,easy,0.2,0.25,True,1.0,66.58,study,study,True,Study - AI,Study Tasks,True,"65,64,66,67",65,
3,intent,How can I improve my health?,medium,0.0,0.0,False,0.0,45.9,question,todo,False,,To Do,,"83,84",,
4,intent,Show my finance reminders,easy,0.0,0.0,False,0.0,47.03,reminder,todo,False,Reminders,To Do,False,"77,82","557,542,312,84,80",
5,intent,Evaluation report work,medium,0.0,0.0,False,0.0,55.35,general,reference,False,General,Reference Notes,False,"90,89","1093,1078,1077,1067,1059",
6,intent,Markdown support,easy,0.0,0.0,False,0.0,47.35,general,reference,False,General,Reference Notes,False,"72,73,74,75","1093,1078,1077,1067,1059",
7,intent,Improve search latency,easy,0.0,0.0,False,0.0,45.44,general,reference,False,General,Reference Notes,False,"93,89","1093,1078,1077,1067,1059",
8,intent,Attachment upload feature,easy,0.0,0.0,False,0.0,50.53,general,reference,False,General,Reference Notes,False,94,"1093,1078,1077,1067,1059",
9,intent,Flutter improvements,easy,0.0,0.0,False,0.0,48.69,general,reference,False,General,Reference Notes,False,"97,98","1093,1078,1077,1067,1059",
10,intent,Networking concepts,easy,0.0,0.0,False,0.0,47.68,idea,study,False,Ideas - AI,Study Tasks,False,"71,62",85,
11,intent,Object oriented programming revision,easy,0.0,0.0,False,0.0,49.75,study,study,True,,Study Tasks,,"59,60",,
12,intent,Interview preparation,medium,0.0,0.0,False,0.0,47.35,general,study,False,General,Study Tasks,False,"70,99","1093,1078,1077,1067,1059",
13,intent,Portfolio website,easy,0.0,0.0,False,0.0,45.22,general,todo,False,General,To Do,False,"100,97","1093,1078,1077,1067,1059",
14,intent,Documentation tasks,easy,0.2,0.5,True,1.0,45.37,reference,todo,False,Reference - Knowledgevault Backend,To Do,False,"96,95",96,
15,intent,Deploy KnowledgeVault,easy,0.0,0.0,False,0.0,82.97,todo,todo,True,Tasks,To Do,True,91,"1102,1098,1096,1092,1086",
16,intent,Update GitHub README,easy,0.0,0.0,False,0.0,80.94,todo,todo,True,Tasks,To Do,True,96,"1102,1098,1096,1092,1086",
17,intent,Resume preparation,easy,0.0,0.0,False,0.0,60.73,general,todo,False,General,To Do,False,100,"1093,1078,1077,1067,1059",
18,intent,Weekend trip,easy,0.0,0.0,False,0.0,50.65,general,todo,False,General,To Do,False,81,"1093,1078,1077,1067,1059",
19,intent,Bills to pay,medium,0.0,0.0,False,0.0,50.47,todo,todo,True,Bills,To Do,True,"77,82","1035,935,835,735,375",
20,intent,Doctor appointment,easy,0.2,0.5,True,1.0,59.15,reminder,todo,False,Appointments,To Do,True,"78,79","79,557,542,312,84",
21,intent,Shopping list,medium,0.0,0.0,False,0.0,60.35,general,todo,False,General,To Do,False,76,"1093,1078,1077,1067,1059",
22,intent,Things I need to tell Sid,easy,0.4,0.5,True,0.5,65.09,communication,communication,True,Communication - Sid,Things to Tell Sid,True,"54,55,56,57","247,57,54",
23,intent,Next meeting with the design team,medium,0.0,0.0,False,0.0,53.05,event,meeting,False,,Meetings,,"106,107",,
24,intent,Project deadline for the alpha release,easy,0.0,0.0,False,0.0,55.04,todo,project,False,Tasks,Projects,False,"89,91","1102,1098,1096,1092,1086",
25,intent,Remind me to call mom,easy,0.0,0.0,False,0.0,45.19,communication,todo,False,,To Do,,"78,79",,
26,intent,What is the theory of relativity?,easy,0.0,0.0,False,0.0,42.8,question,question,True,,Questions,,"103,104,105",,
27,intent,Ideas for my new blog post,medium,0.0,0.0,False,0.0,45.35,idea,idea,True,,Ideas,,"85,86,87,88",,
28,intent,How to set up a kubernetes cluster,hard,0.0,0.0,False,0.0,48.32,question,study,False,,Study Tasks,,62,,
29,intent,Things to discuss with Sid at the next meeting,easy,0.4,0.5,True,0.5,55.6,communication,communication,True,Communication - Sid,Things to Tell Sid,True,"54,55,56,57","247,57,54",
30,intent,Study materials for machine learning,medium,0.0,0.0,False,0.0,54.54,study,study,True,,Study Tasks,,"64,65,66,67",,
31,intent,Meeting notes from Q3 planning,easy,0.0,0.0,False,0.0,47.95,event,meeting,False,,Meetings,,"106,107",,
32,intent,What are the project requirements for KnowledgeVault?,medium,0.0,0.0,False,0.0,44.54,question,reference,False,,Reference Notes,,"89,90,91,92,93,94,95,96",,
33,intent,Reminders for next week,medium,0.2,0.2,True,0.2,45.64,reminder,todo,False,Reminders,To Do,False,"76,77,78,79,80","557,542,312,84,80",
34,intent,Questions to ask during the interview,easy,0.0,0.0,False,0.0,39.48,communication,question,False,,Questions,,"70,99",,
35,intent,Brainstorming app names,easy,0.2,0.25,True,1.0,46.61,idea,idea,True,Ideas - AI,Ideas,True,"85,86,87,88",85,
36,intent,Redis and PostgreSQL reference notes,hard,0.2,0.3333,True,1.0,51.89,reference,reference,True,Reference - PostgreSQL,Reference Notes,True,"73,74,58","74,1105,1005,905,805",
37,intent,Message to send to Siddhant about backend,medium,0.0,0.0,False,0.0,46.86,communication,communication,True,,Things to Tell Sid,,"56,57,54",,
38,intent,Study schedule for finals,easy,0.0,0.0,False,0.0,43.53,study,study,True,,Study Tasks,,"58,59,60,61",,
39,intent,Sprint planning meeting summary,easy,0.0,0.0,False,0.0,42.75,event,meeting,False,,Meetings,,"107,106",,
40,intent,Timeline for the beta launch,medium,0.0,0.0,False,0.0,60.99,todo,todo,True,Tasks,To Do,True,"89,91","1102,1098,1096,1092,1086",
41,intent,Don't forget to buy milk,easy,0.2,1.0,True,0.5,63.83,todo,todo,True,Shopping,To Do,True,76,"322,76,1102,1098,1096",
42,intent,How does Redis eviction work?,easy,0.0,0.0,False,0.0,49.78,question,question,True,,Questions,,"103,73,61",,
43,intent,Ideas for improving KnowledgeVault,medium,0.0,0.0,False,0.0,45.73,idea,idea,True,,Ideas,,"86,87,88,89,90",,
44,intent,Docker commands cheat sheet,easy,0.4,1.0,True,1.0,64.27,reference,reference,True,Reference - Docker,Reference Notes,True,"72,75","75,72",
45,intent,Tell Sid about the hackathon,easy,0.2,0.5,True,0.3333,54.41,communication,communication,True,Communication - Sid,Things to Tell Sid,True,"55,54","247,57,54",
46,intent,System design interview study,medium,0.2,0.25,True,1.0,48.03,study,study,True,Study - System Design,Study Tasks,True,"70,99,59,60",70,
47,intent,Weekly sync notes,easy,0.0,0.0,False,0.0,54.07,reference,meeting,False,,Meetings,,"106,107",,
48,intent,Budget and monthly expenses,medium,0.0,0.0,False,0.0,71.81,general,todo,False,General,To Do,False,"82,77","1093,1078,1077,1067,1059",
49,intent,Health checkup and appointments,easy,0.2,0.3333,True,1.0,52.38,reminder,todo,False,Appointments,To Do,True,"78,79,80","79,557,542,312,84",
50,intent,What are PostgreSQL index types?,easy,0.0,0.0,False,0.0,58.47,question,question,True,,Questions,,"104,74,58",,
1,hybrid,What startup ideas do I have?,easy,0.2,0.3333,True,1.0,812.63,idea,idea,True,Ideas - AI,Ideas,True,"85,86,87","85,525,617,134,441",
2,hybrid,Show my AI research reading goals,easy,0.0,0.0,False,0.0,183.69,study,study,True,Study - AI,Study Tasks,True,"65,64,66,67","529,617,416,85,230",
3,hybrid,How can I improve my health?,medium,0.4,1.0,True,1.0,277.4,question,todo,False,,To Do,,"83,84","84,109,83,79,286",
4,hybrid,Show my finance reminders,easy,0.4,1.0,True,0.3333,163.52,reminder,todo,False,Reminders,To Do,False,"77,82","312,216,82,77,393",
5,hybrid,Evaluation report work,medium,0.2,0.5,True,0.5,205.94,general,reference,False,General,Reference Notes,False,"90,89","616,90,485,453,375",
6,hybrid,Markdown support,easy,0.0,0.0,False,0.0,168.71,general,reference,False,General,Reference Notes,False,"72,73,74,75","558,568,492,582,96",
7,hybrid,Improve search latency,easy,0.2,0.5,True,1.0,176.61,general,reference,False,General,Reference Notes,False,"93,89","93,402,195,333,86",
8,hybrid,Attachment upload feature,easy,0.2,1.0,True,1.0,157.66,general,reference,False,General,Reference Notes,False,94,"94,642,492,96,432",
9,hybrid,Flutter improvements,easy,0.4,1.0,True,1.0,146.27,general,reference,False,General,Reference Notes,False,"97,98","98,97,93,372,564",
10,hybrid,Networking concepts,easy,0.0,0.0,False,0.0,134.17,idea,study,False,Ideas - AI,Study Tasks,False,"71,62","491,722,822,922,1022",
11,hybrid,Object oriented programming revision,easy,0.0,0.0,False,0.0,148.88,study,study,True,,Study Tasks,,"59,60","163,414,227,193,679",
12,hybrid,Interview preparation,medium,0.2,0.5,True,0.25,133.08,general,study,False,General,Study Tasks,False,"70,99","352,100,360,70,609",
13,hybrid,Portfolio website,easy,0.0,0.0,False,0.0,152.34,general,todo,False,General,To Do,False,"100,97","266,751,851,951,1051",
14,hybrid,Documentation tasks,easy,0.2,0.5,True,0.5,248.37,reference,todo,False,Reference - Knowledgevault Backend,To Do,False,"96,95","110,96,485,87,583",
15,hybrid,Deploy KnowledgeVault,easy,0.2,1.0,True,1.0,198.07,todo,todo,True,Tasks,To Do,True,91,"91,89,95,90,125",
16,hybrid,Update GitHub README,easy,0.0,0.0,False,0.0,255.5,todo,todo,True,Tasks,To Do,True,96,"440,501,522,395,400",
17,hybrid,Resume preparation,easy,0.2,1.0,True,1.0,135.49,general,todo,False,General,To Do,False,100,"100,525,142,185,523",
18,hybrid,Weekend trip,easy,0.2,1.0,True,0.25,137.16,general,todo,False,General,To Do,False,81,"115,535,77,81,128",
19,hybrid,Bills to pay,medium,0.4,1.0,True,1.0,187.9,todo,todo,True,Bills,To Do,True,"77,82","77,341,82,393,368",
20,hybrid,Doctor appointment,easy,0.4,1.0,True,0.5,123.15,reminder,todo,False,Appointments,To Do,True,"78,79","559,79,198,601,78",
21,hybrid,Shopping list,medium,0.0,0.0,False,0.0,158.45,general,todo,False,General,To Do,False,76,"170,209,741,841,941",
22,hybrid,Things I need to tell Sid,easy,0.8,1.0,True,1.0,129.35,communication,communication,True,Communication - Sid,Things to Tell Sid,True,"54,55,56,57","54,57,56,55,423",
23,hybrid,Next meeting with the design team,medium,0.2,0.5,True,0.25,181.06,event,meeting,False,,Meetings,,"106,107","57,88,568,106,448",
24,hybrid,Project deadline for the alpha release,easy,0.0,0.0,False,0.0,160.01,todo,project,False,Tasks,Projects,False,"89,91","233,498,190,251,252",
25,hybrid,Remind me to call mom,easy,0.2,0.5,True,0.3333,127.05,communication,todo,False,,To Do,,"78,79","382,475,79,312,56",
26,hybrid,What is the theory of relativity?,easy,0.0,0.0,False,0.0,124.64,question,question,True,,Questions,,"103,104,105","489,290,565,225,116",
27,hybrid,Ideas for my new blog post,medium,0.2,0.25,True,0.2,125.53,idea,idea,True,,Ideas,,"85,86,87,88","255,555,582,554,86",
28,hybrid,How to set up a kubernetes cluster,hard,0.2,1.0,True,1.0,132.76,question,study,False,,Study Tasks,,62,"62,118,712,812,912",
29,hybrid,Things to discuss with Sid at the next meeting,easy,0.6,0.75,True,1.0,132.67,communication,communication,True,Communication - Sid,Things to Tell Sid,True,"54,55,56,57","57,54,56,423,247",
30,hybrid,Study materials for machine learning,medium,0.0,0.0,False,0.0,117.89,study,study,True,,Study Tasks,,"64,65,66,67","309,528,439,619,357",
31,hybrid,Meeting notes from Q3 planning,easy,0.4,1.0,True,0.5,132.29,event,meeting,False,,Meetings,,"106,107","203,106,87,290,107",
32,hybrid,What are the project requirements for KnowledgeVault?,medium,0.4,0.25,True,1.0,132.7,question,reference,False,,Reference Notes,,"89,90,91,92,93,94,95,96","95,638,125,90,262",
33,hybrid,Reminders for next week,medium,0.4,0.4,True,1.0,128.09,reminder,todo,False,Reminders,To Do,False,"76,77,78,79,80","78,79,56,423,312",
34,hybrid,Questions to ask during the interview,easy,0.4,1.0,True,0.5,129.37,communication,question,False,,Questions,,"70,99","352,70,154,99,360",
35,hybrid,Brainstorming app names,easy,0.2,0.25,True,1.0,128.38,idea,idea,True,Ideas - AI,Ideas,True,"85,86,87,88","85,97,330,117,568",
36,hybrid,Redis and PostgreSQL reference notes,hard,0.4,0.6667,True,1.0,139.5,reference,reference,True,Reference - PostgreSQL,Reference Notes,True,"73,74,58","73,74,269,724,824",
37,hybrid,Message to send to Siddhant about backend,medium,0.6,1.0,True,1.0,125.51,communication,communication,True,,Things to Tell Sid,,"56,57,54","56,423,54,55,57",
38,hybrid,Study schedule for finals,easy,0.0,0.0,False,0.0,125.64,study,study,True,,Study Tasks,,"58,59,60,61","198,617,434,601,448",
39,hybrid,Sprint planning meeting summary,easy,0.2,0.5,True,1.0,126.08,event,meeting,False,,Meetings,,"107,106","107,294,466,498,263",
40,hybrid,Timeline for the beta launch,medium,0.0,0.0,False,0.0,184.57,todo,todo,True,Tasks,To Do,True,"89,91","149,155,190,251,252",
41,hybrid,Don't forget to buy milk,easy,0.2,1.0,True,1.0,184.3,todo,todo,True,Shopping,To Do,True,76,"76,322,475,84,286",
42,hybrid,How does Redis eviction work?,easy,0.4,0.6667,True,1.0,127.1,question,question,True,,Questions,,"103,73,61","103,73,643,673,773",
43,hybrid,Ideas for improving KnowledgeVault,medium,0.6,0.6,True,1.0,124.09,idea,idea,True,,Ideas,,"86,87,88,89,90","90,125,89,638,88",
44,hybrid,Docker commands cheat sheet,easy,0.4,1.0,True,1.0,124.97,reference,reference,True,Reference - Docker,Reference Notes,True,"72,75","72,75,355,688,788",
45,hybrid,Tell Sid about the hackathon,easy,0.4,1.0,True,1.0,133.25,communication,communication,True,Communication - Sid,Things to Tell Sid,True,"55,54","55,57,54,423,448",
46,hybrid,System design interview study,medium,0.4,0.5,True,1.0,124.97,study,study,True,Study - System Design,Study Tasks,True,"70,99,59,60","70,99,360,309,106",
47,hybrid,Weekly sync notes,easy,0.0,0.0,False,0.0,116.16,reference,meeting,False,,Meetings,,"106,107","620,372,87,203,631",
48,hybrid,Budget and monthly expenses,medium,0.2,0.5,True,1.0,142.29,general,todo,False,General,To Do,False,"82,77","82,216,535,281,606",
49,hybrid,Health checkup and appointments,easy,0.2,0.3333,True,1.0,135.39,reminder,todo,False,Appointments,To Do,True,"78,79,80","79,601,559,109,475",
50,hybrid,What are PostgreSQL index types?,easy,0.2,0.3333,True,1.0,130.18,question,question,True,,Questions,,"104,74,58","104,417,731,831,931",
1,rerank,What startup ideas do I have?,easy,0.2,0.3333,True,1.0,134.45,idea,idea,True,Ideas - AI,Ideas,True,"85,86,87","85,525,617,134,441,553,459,255",
2,rerank,Show my AI research reading goals,easy,0.0,0.0,False,0.1429,132.62,study,study,True,Study - AI,Study Tasks,True,"65,64,66,67","529,617,416,85,230,87,65,122",
3,rerank,How can I improve my health?,medium,0.4,1.0,True,1.0,139.5,question,todo,False,,To Do,,"83,84","84,109,83,79,286,322,380,680",
4,rerank,Show my finance reminders,easy,0.4,1.0,True,0.3333,137.89,reminder,todo,False,Reminders,To Do,False,"77,82","312,216,82,77,393,375,735,835",
5,rerank,Evaluation report work,medium,0.2,0.5,True,0.5,142.95,general,reference,False,General,Reference Notes,False,"90,89","616,90,485,453,375,735,835,935",
6,rerank,Markdown support,easy,0.0,0.0,False,0.0,137.16,general,reference,False,General,Reference Notes,False,"72,73,74,75","558,568,492,582,96,289,581,653",
7,rerank,Improve search latency,easy,0.2,0.5,True,1.0,135.57,general,reference,False,General,Reference Notes,False,"93,89","93,402,195,333,86,644,567,704",
8,rerank,Attachment upload feature,easy,0.2,1.0,True,1.0,148.03,general,reference,False,General,Reference Notes,False,94,"94,642,492,96,432,692,792,892",
9,rerank,Flutter improvements,easy,0.4,1.0,True,1.0,160.13,general,reference,False,General,Reference Notes,False,"97,98","98,97,93,372,564,467,142,655",
10,rerank,Networking concepts,easy,0.0,0.0,False,0.0,133.46,idea,study,False,Ideas - AI,Study Tasks,False,"71,62","491,722,822,922,1022,532,99,633",
11,rerank,Object oriented programming revision,easy,0.0,0.0,False,0.0,133.96,study,study,True,,Study Tasks,,"59,60","163,414,227,193,679,779,879,979",
12,rerank,Interview preparation,medium,0.2,0.5,True,0.25,143.75,general,study,False,General,Study Tasks,False,"70,99","352,100,360,70,609,507,154,288",
13,rerank,Portfolio website,easy,0.0,0.0,False,0.0,137.72,general,todo,False,General,To Do,False,"100,97","266,751,851,951,1051,131,117,528",
14,rerank,Documentation tasks,easy,0.2,0.5,True,0.5,127.84,reference,todo,False,Reference - Knowledgevault Backend,To Do,False,"96,95","110,96,485,87,583,699,799,899",
15,rerank,Deploy KnowledgeVault,easy,0.2,1.0,True,1.0,162.54,todo,todo,True,Tasks,To Do,True,91,"91,89,95,90,125,96,94,88",
16,rerank,Update GitHub README,easy,0.0,0.0,False,0.0,171.37,todo,todo,True,Tasks,To Do,True,96,"440,501,522,395,400,328,612,646",
17,rerank,Resume preparation,easy,0.2,1.0,True,1.0,147.73,general,todo,False,General,To Do,False,100,"100,525,142,185,523,107,288,352",
18,rerank,Weekend trip,easy,0.2,1.0,True,0.5,154.69,general,todo,False,General,To Do,False,81,"77,81,128,407,190,198,351,324",
19,rerank,Bills to pay,medium,0.4,1.0,True,1.0,168.42,todo,todo,True,Bills,To Do,True,"77,82","77,341,82,393,368,312,490,178",
20,rerank,Doctor appointment,easy,0.4,1.0,True,0.5,136.15,reminder,todo,False,Appointments,To Do,True,"78,79","559,79,198,601,78,609,70,56",
21,rerank,Shopping list,medium,0.2,1.0,True,0.2,139.33,general,todo,False,General,To Do,False,76,"170,393,606,322,76,475,216,115",
22,rerank,Things I need to tell Sid,easy,0.8,1.0,True,1.0,126.5,communication,communication,True,Communication - Sid,Things to Tell Sid,True,"54,55,56,57","54,57,56,55,423,247,442,755",
23,rerank,Next meeting with the design team,medium,0.2,0.5,True,0.25,129.35,event,meeting,False,,Meetings,,"106,107","57,88,568,106,448,360,56,107",
24,rerank,Project deadline for the alpha release,easy,0.0,0.0,False,0.0,170.72,todo,project,False,Tasks,Projects,False,"89,91","233,498,190,252,257,264,270,289",
25,rerank,Remind me to call mom,easy,0.2,0.5,True,0.3333,131.67,communication,todo,False,,To Do,,"78,79","382,475,79,312,56,78,77,54",
26,rerank,What is the theory of relativity?,easy,0.0,0.0,False,0.0,132.72,question,question,True,,Questions,,"103,104,105","489,290,565,225,116,424,306,102",
27,rerank,Ideas for my new blog post,medium,0.2,0.25,True,0.2,125.77,idea,idea,True,,Ideas,,"85,86,87,88","255,555,582,554,86,413,85,525",
28,rerank,How to set up a kubernetes cluster,hard,0.2,1.0,True,1.0,132.99,question,study,False,,Study Tasks,,62,"62,118,712,812,912,1012,410,383",
29,rerank,Things to discuss with Sid at the next meeting,easy,0.6,0.75,True,1.0,132.9,communication,communication,True,Communication - Sid,Things to Tell Sid,True,"54,55,56,57","57,54,56,423,247,55,203,442",
30,rerank,Study materials for machine learning,medium,0.0,0.0,False,0.125,125.99,study,study,True,,Study Tasks,,"64,65,66,67","309,528,439,619,357,60,360,66",
31,rerank,Meeting notes from Q3 planning,easy,0.4,1.0,True,0.5,126.6,event,meeting,False,,Meetings,,"106,107","203,106,87,290,107,372,448,175",
32,rerank,What are the project requirements for KnowledgeVault?,medium,0.4,0.25,True,1.0,134.81,question,reference,False,,Reference Notes,,"89,90,91,92,93,94,95,96","95,638,125,90,262,89,57,247",
33,rerank,Reminders for next week,medium,0.2,0.2,True,1.0,134.92,reminder,todo,False,Reminders,To Do,False,"76,77,78,79,80","79,56,423,312,475,77,198,382",
34,rerank,Questions to ask during the interview,easy,0.4,1.0,True,0.5,136.89,communication,question,False,,Questions,,"70,99","352,70,154,99,360,468,294,199",
35,rerank,Brainstorming app names,easy,0.2,0.25,True,1.0,133.5,idea,idea,True,Ideas - AI,Ideas,True,"85,86,87,88","85,97,330,117,568,617,448,155",
36,rerank,Redis and PostgreSQL reference notes,hard,0.4,0.6667,True,1.0,149.25,reference,reference,True,Reference - PostgreSQL,Reference Notes,True,"73,74,58","73,74,269,724,824,924,1024,421",
37,rerank,Message to send to Siddhant about backend,medium,0.6,1.0,True,1.0,134.62,communication,communication,True,,Things to Tell Sid,,"56,57,54","56,423,54,55,57,106,392,372",
38,rerank,Study schedule for finals,easy,0.0,0.0,False,0.0,130.28,study,study,True,,Study Tasks,,"58,59,60,61","198,617,434,601,448,521,107,343",
39,rerank,Sprint planning meeting summary,easy,0.2,0.5,True,1.0,137.36,event,meeting,False,,Meetings,,"107,106","107,294,466,498,263,203,216,448",
40,rerank,Timeline for the beta launch,medium,0.0,0.0,False,0.0,164.24,todo,todo,True,Tasks,To Do,True,"89,91","155,190,252,257,264,270,289,309",
41,rerank,Don't forget to buy milk,easy,0.2,1.0,True,1.0,175.49,todo,todo,True,Shopping,To Do,True,76,"76,322,475,84,286,78,83,79",
